age,account_age_days,customer_segment,country,platform,device_type,payment_method,product_category,avg_order_value_usd,is_high_value_item,discount_used,order_date,return_date,days_to_return,return_reason,shipping_carrier,multiple_accounts_flag,wishlist_to_cart_time_hrs,total_returns_lifetime,total_orders_lifetime,return_rate_pct,customer_support_contacts,previous_dispute_count,refund_amount_requested_usd,customer_return_count_prior,returns_last_30d_prior,returns_last_90d_prior,total_returns_lifetime_prior,abuse_label
59,2385,Platinum,GB,Web Browser,Windows PC,Buy Now Pay Later,Shoes,703.76,1,0,2022-10-15,2022-10-20,5,Quality Issue,USPS,0,3.4,14,48,29.2,4,4,682.47,0,0,0,0,2
63,898,Bronze,DE,Web Browser,iPhone,PayPal,Electronics,166.63,0,0,2022-06-24,2022-07-18,24,Item Not Received,UPS,0,47.7,32,77,41.6,4,1,158.2,0,0,0,0,1
67,521,Gold,US,Web Browser,Windows PC,Buy Now Pay Later,Toys,221.6,1,0,2023-06-28,2023-07-03,5,Wrong Item Sent,UPS,1,2.6,23,39,59.0,1,5,220.6,0,0,0,0,2
32,1257,Bronze,US,Web Browser,Windows PC,Debit Card,Shoes,212.78,1,0,2022-09-20,2022-10-20,30,Quality Issue,OnTrac,0,3.9,5,80,6.2,1,0,212.4,0,0,0,0,0
34,188,Gold,BR,Tablet App,iPhone,Gift Card,Home & Kitchen,200.23,1,0,2022-12-02,2022-12-07,5,Defective/Broken,FedEx,0,16.0,1,26,3.8,0,1,174.66,0,0,0,0,0
70,2337,Bronze,FR,Tablet App,iPad,Credit Card,Home & Kitchen,100.66,0,0,2023-10-21,2023-11-03,13,Quality Issue,UPS,0,19.7,1,20,5.0,1,1,92.7,1,0,0,1,0
41,1944,Bronze,IN,Mobile App,Windows PC,Debit Card,Home & Kitchen,246.19,1,0,2022-09-19,2022-09-25,6,Arrived Late,FedEx,0,21.3,3,44,6.8,0,1,204.67,0,0,0,0,0
41,2115,Bronze,GB,Tablet App,Android,PayPal,Clothing,167.57,0,0,2022-02-03,2022-02-06,3,Too Large,DHL,0,69.0,2,47,4.3,1,1,140.21,0,0,0,0,0
64,1908,Silver,DE,Web Browser,iPhone,Credit Card,Electronics,78.62,0,0,2023-01-30,2023-02-03,4,Not As Described,FedEx,0,25.1,6,45,13.3,0,0,65.07,0,0,0,0,0
27,508,Bronze,AU,Mobile App,iPhone,Crypto,Clothing,267.97,1,0,2022-11-23,2022-12-11,18,Accidental Order,UPS,0,58.3,0,21,0.0,0,1,225.64,0,0,0,0,0
27,974,Silver,IN,Tablet App,Windows PC,Gift Card,Home & Kitchen,176.11,0,1,2022-11-01,2022-11-06,5,Quality Issue,UPS,0,42.6,0,77,0.0,0,1,158.21,0,0,0,0,0
24,2409,Silver,US,Tablet App,MacBook,Credit Card,Home & Kitchen,126.43,0,0,2022-08-05,2022-08-10,5,Changed Mind,DHL,1,69.3,24,29,82.8,3,4,124.35,0,0,0,0,1
51,1393,Bronze,US,Web Browser,iPhone,PayPal,Shoes,129.0,0,0,2022-07-14,2022-07-24,10,Wrong Item Sent,FedEx,0,34.0,1,13,7.7,1,1,104.67,0,0,0,0,0
59,1286,Silver,DE,Web Browser,iPhone,Credit Card,Home & Kitchen,118.1,0,0,2023-04-28,2023-05-12,14,Too Large,FedEx,0,65.3,0,8,0.0,1,0,114.13,0,0,0,0,0
46,293,New,US,Mobile App,MacBook,Credit Card,Shoes,24.15,0,1,2023-09-25,2023-10-04,9,Changed Mind,UPS,0,10.8,4,72,5.6,0,1,22.54,0,0,0,0,0
58,2355,Silver,US,Web Browser,Windows PC,PayPal,Sports,101.6,0,1,2023-09-23,2023-10-17,24,Defective/Broken,UPS,1,35.7,26,36,72.2,2,2,96.62,0,0,0,0,1
49,923,Bronze,FR,Tablet App,iPad,PayPal,Home & Kitchen,135.84,0,1,2023-02-20,2023-02-22,2,Not As Described,OnTrac,0,51.3,1,32,3.1,1,1,123.67,0,0,0,0,0
41,1451,Bronze,BR,Mobile App,Windows PC,Debit Card,Shoes,164.95,0,1,2023-08-04,2023-08-23,19,Changed Mind,FedEx,1,3.3,69,87,79.3,3,3,150.21,0,0,0,0,1
56,386,Bronze,US,Web Browser,Android,Credit Card,Home & Kitchen,256.47,1,1,2023-01-12,2023-01-27,15,Changed Mind,USPS,0,54.0,8,60,13.3,0,0,220.32,0,0,0,0,0
21,640,Silver,BR,Web Browser,MacBook,Credit Card,Clothing,94.64,0,1,2023-01-03,2023-01-21,18,Not As Described,FedEx,0,19.6,0,51,0.0,0,1,93.03,0,0,0,0,0
37,228,Silver,US,Mobile App,Windows PC,Credit Card,Grocery,163.2,0,0,2022-04-23,2022-05-11,18,Quality Issue,UPS,0,0.5,0,20,0.0,0,1,134.57,0,0,0,0,0
18,1452,Silver,US,Mobile App,MacBook,Buy Now Pay Later,Shoes,181.6,0,1,2022-12-30,2023-02-21,53,Too Large,OnTrac,0,3.3,4,13,30.8,2,4,179.14,0,0,0,0,3
63,795,Gold,US,Tablet App,Windows PC,Credit Card,Electronics,234.01,1,0,2023-05-02,2023-05-27,25,Not As Described,USPS,0,65.0,0,3,0.0,1,0,214.97,0,0,0,0,0
23,452,Gold,BR,Tablet App,Android,Debit Card,Sports,141.58,0,0,2022-10-04,2022-10-13,9,Not As Described,FedEx,0,7.3,0,29,0.0,1,0,118.44,0,0,0,0,0
37,2429,Bronze,AU,Mobile App,iPhone,PayPal,Beauty,634.91,1,1,2022-09-28,2022-09-30,2,Item Not Received,DHL,0,2.0,9,32,28.1,5,0,646.04,0,0,0,0,2
60,846,Gold,US,Web Browser,iPhone,Debit Card,Clothing,78.79,0,1,2022-06-24,2022-08-13,50,Too Large,FedEx,0,3.7,1,6,16.7,6,3,73.96,0,0,0,0,3
57,2481,Gold,BR,Mobile App,iPhone,Credit Card,Shoes,102.71,0,0,2022-12-04,2022-12-16,12,Changed Mind,FedEx,0,62.2,0,5,0.0,0,1,97.01,0,0,0,0,0
69,1461,New,AU,Tablet App,iPad,Debit Card,Sports,223.22,1,0,2023-02-11,2023-03-09,26,Changed Mind,UPS,0,9.0,0,16,0.0,1,1,197.51,0,0,0,0,0
56,1536,Bronze,IN,Web Browser,iPad,Debit Card,Clothing,261.67,1,0,2023-07-12,2023-07-23,11,Quality Issue,FedEx,0,51.6,0,7,0.0,1,1,213.15,0,0,0,0,0
55,802,New,DE,Tablet App,Windows PC,Credit Card,Grocery,293.97,1,0,2022-10-10,2022-11-07,28,Too Large,FedEx,0,37.9,0,78,0.0,1,1,271.48,0,0,0,0,0
18,1134,Gold,GB,Mobile App,iPhone,Buy Now Pay Later,Clothing,774.6,1,1,2022-10-27,2022-10-30,3,Too Large,FedEx,0,0.6,10,21,47.6,3,4,787.61,0,0,0,0,2
33,1791,New,DE,Web Browser,Windows PC,Credit Card,Home & Kitchen,155.55,0,0,2023-08-19,2023-09-03,15,Not As Described,UPS,0,14.9,3,56,5.4,1,1,125.21,0,0,0,0,0
51,1151,Silver,AU,Tablet App,iPad,PayPal,Sports,157.99,0,0,2022-08-07,2022-08-30,23,Defective/Broken,FedEx,0,42.8,0,19,0.0,1,0,138.98,0,0,0,0,0
33,2072,Bronze,AU,Web Browser,MacBook,PayPal,Home & Kitchen,141.63,0,0,2022-09-23,2022-09-30,7,Changed Mind,FedEx,0,55.1,0,49,0.0,0,0,116.04,0,0,0,0,0
32,1690,Silver,US,Tablet App,MacBook,PayPal,Clothing,286.03,1,0,2023-06-08,2023-06-11,3,Changed Mind,UPS,0,4.1,26,44,59.1,5,1,282.82,0,0,0,0,2
62,998,Bronze,GB,Mobile App,MacBook,PayPal,Grocery,220.67,1,0,2022-11-17,2022-11-27,10,Gift Duplicate,UPS,0,65.5,0,51,0.0,0,0,194.39,0,0,0,0,0
25,2074,New,US,Tablet App,Windows PC,PayPal,Shoes,55.66,0,0,2022-10-17,2022-11-04,18,Wrong Item Sent,USPS,0,13.4,8,77,10.4,0,1,46.36,0,0,0,0,0
56,1654,New,DE,Mobile App,Windows PC,Debit Card,Furniture,169.23,0,0,2023-02-22,2023-03-15,21,Changed Mind,USPS,0,48.7,1,76,1.3,0,0,147.44,0,0,0,0,0
55,1801,Silver,US,Tablet App,iPad,Credit Card,Shoes,86.46,0,1,2023-10-24,2023-11-13,20,Too Small,DHL,0,35.1,3,33,9.1,0,1,84.39,0,0,0,0,0
30,2272,New,US,Tablet App,iPhone,Gift Card,Sports,239.22,1,0,2023-04-12,2023-04-29,17,Defective/Broken,UPS,0,4.2,4,34,11.8,0,1,217.69,0,0,0,0,0
25,210,Gold,US,Mobile App,Android,Crypto,Books,298.93,1,0,2022-09-13,2022-09-27,14,Too Large,DHL,0,61.3,3,58,5.2,1,0,243.09,0,0,0,0,0
52,1930,Silver,US,Web Browser,MacBook,Crypto,Sports,151.35,0,0,2022-05-15,2022-06-02,18,Defective/Broken,OnTrac,0,1.6,2,71,2.8,1,0,121.88,0,0,0,0,0
59,1954,New,BR,Web Browser,Android,Credit Card,Sports,80.56,0,0,2022-06-03,2022-06-17,14,Quality Issue,DHL,0,53.0,0,5,0.0,0,1,67.1,0,0,0,0,0
46,286,Silver,FR,Mobile App,Android,PayPal,Home & Kitchen,92.15,0,1,2023-08-26,2023-09-13,18,Too Small,UPS,0,68.3,0,13,0.0,0,1,86.65,0,0,0,0,0
54,2235,Bronze,AU,Mobile App,iPhone,Credit Card,Beauty,594.74,1,0,2023-02-18,2023-02-19,1,Quality Issue,FedEx,0,1.4,13,22,59.1,1,2,616.17,0,0,0,0,2
26,828,Gold,AU,Mobile App,Android,Crypto,Sports,133.75,0,0,2023-05-04,2023-05-18,14,Too Small,DHL,0,42.4,4,35,11.4,0,1,129.1,0,0,0,0,0
45,2470,Platinum,US,Tablet App,Android,Debit Card,Shoes,286.27,1,0,2022-10-17,2022-10-30,13,Arrived Late,DHL,0,12.3,2,65,3.1,1,0,280.55,0,0,0,0,0
63,578,Silver,CA,Tablet App,iPhone,PayPal,Home & Kitchen,132.15,0,0,2022-06-20,2022-07-19,29,Changed Mind,DHL,0,32.3,3,68,4.4,0,0,107.5,0,0,0,0,0
46,1839,Silver,GB,Tablet App,iPad,Buy Now Pay Later,Electronics,247.13,1,0,2022-08-22,2022-09-20,29,Changed Mind,USPS,0,48.8,3,34,8.8,1,1,226.76,0,0,0,0,0
45,1800,Gold,US,Web Browser,Android,Credit Card,Home & Kitchen,36.06,0,0,2023-07-13,2023-08-06,24,Wrong Item Sent,FedEx,1,22.2,86,111,77.5,1,5,33.03,0,0,0,0,1
63,1638,New,US,Mobile App,Windows PC,Gift Card,Beauty,371.74,1,0,2022-02-28,2022-03-26,26,Not As Described,FedEx,0,1.7,18,39,46.2,2,1,339.09,0,0,0,0,3
67,62,Bronze,CA,Mobile App,iPhone,Buy Now Pay Later,Home & Kitchen,119.68,0,0,2023-03-28,2023-04-05,8,Defective/Broken,DHL,0,32.6,1,41,2.4,0,1,102.81,0,0,0,0,0
37,442,New,CA,Web Browser,iPhone,PayPal,Clothing,52.96,0,1,2023-08-07,2023-08-24,17,Too Large,OnTrac,0,50.2,7,57,12.3,1,0,43.02,0,0,0,0,0
38,917,Silver,GB,Tablet App,iPhone,Buy Now Pay Later,Shoes,244.62,1,0,2022-04-06,2022-04-08,2,Changed Mind,UPS,0,31.7,1,9,11.1,1,1,201.59,0,0,0,0,0
47,2386,New,US,Tablet App,Windows PC,Buy Now Pay Later,Home & Kitchen,186.07,0,0,2022-03-15,2022-04-14,30,Arrived Late,USPS,0,0.8,9,80,11.2,0,0,169.34,0,0,0,0,0
36,1745,Silver,GB,Tablet App,Windows PC,Debit Card,Furniture,366.34,1,1,2023-11-29,2024-01-21,53,Changed Mind,FedEx,0,4.1,11,31,35.5,3,2,353.81,1,0,0,1,3
40,159,New,US,Tablet App,iPhone,Debit Card,Tools,36.94,0,0,2023-08-31,2023-09-07,7,Wrong Item Sent,DHL,0,66.9,6,60,10.0,0,0,32.37,0,0,0,0,0
65,611,Silver,BR,Tablet App,MacBook,Credit Card,Jewelry,164.23,0,0,2023-01-08,2023-02-03,26,Quality Issue,USPS,0,14.6,2,62,3.2,0,1,145.34,0,0,0,0,0
65,2231,Bronze,US,Tablet App,Windows PC,Buy Now Pay Later,Shoes,142.26,0,0,2023-05-18,2023-06-04,17,Changed Mind,FedEx,0,9.2,55,78,70.5,5,3,132.99,0,0,0,0,1
54,1789,Gold,AU,Web Browser,iPad,Debit Card,Home & Kitchen,69.06,0,0,2022-04-15,2022-05-14,29,Gift Duplicate,UPS,0,17.7,0,26,0.0,0,1,67.88,0,0,0,0,0
55,487,New,US,Web Browser,Android,Credit Card,Toys,195.3,0,0,2022-09-16,2022-09-30,14,Defective/Broken,FedEx,0,1.6,0,55,0.0,1,1,190.09,0,0,0,0,0
23,1104,Platinum,BR,Tablet App,iPad,Debit Card,Home & Kitchen,109.06,0,1,2023-10-28,2023-11-09,12,Too Small,DHL,0,67.6,28,61,45.9,4,5,102.74,0,0,0,0,1
29,1261,Silver,US,Mobile App,Android,Credit Card,Jewelry,205.23,1,0,2023-11-17,2023-12-26,39,Changed Mind,UPS,0,0.9,6,17,35.3,1,5,199.46,0,0,0,0,3
32,879,New,AU,Mobile App,Windows PC,Credit Card,Tools,169.7,0,0,2022-07-08,2022-07-11,3,Too Small,USPS,0,26.8,0,12,0.0,0,0,149.78,0,0,0,0,0
42,1677,Bronze,CA,Mobile App,iPhone,Debit Card,Sports,283.9,1,0,2023-01-21,2023-02-12,22,Wrong Item Sent,DHL,0,21.9,4,72,5.6,0,0,266.12,1,0,0,1,0
18,549,Silver,BR,Mobile App,iPad,PayPal,Toys,149.92,0,0,2023-02-12,2023-03-12,28,Gift Duplicate,UPS,1,10.2,18,43,41.9,1,3,138.74,2,1,1,2,1
35,2318,Silver,DE,Tablet App,iPhone,Buy Now Pay Later,Grocery,93.4,0,1,2022-06-19,2022-06-22,3,Item Not Received,UPS,0,2.3,19,32,59.4,2,1,94.14,0,0,0,0,2
64,833,New,BR,Web Browser,Windows PC,Debit Card,Clothing,104.2,0,0,2023-08-18,2023-08-27,9,Found Better Price,FedEx,0,71.8,0,11,0.0,1,1,93.31,0,0,0,0,0
35,620,Silver,US,Web Browser,iPhone,Buy Now Pay Later,Tools,138.38,0,0,2023-10-15,2023-11-07,23,Gift Duplicate,USPS,0,29.4,0,32,0.0,0,1,138.03,0,0,0,0,0
28,2320,Silver,IN,Tablet App,MacBook,PayPal,Beauty,167.8,0,0,2023-08-08,2023-08-12,4,Gift Duplicate,USPS,0,59.9,0,13,0.0,1,0,147.43,0,0,0,0,0
23,1427,Silver,DE,Tablet App,MacBook,Credit Card,Shoes,19.47,0,0,2022-04-09,2022-05-08,29,Not As Described,UPS,0,71.3,7,75,9.3,0,0,18.51,0,0,0,0,0
25,2113,Bronze,CA,Web Browser,iPad,Credit Card,Books,183.07,0,0,2023-05-02,2023-05-08,6,Quality Issue,OnTrac,0,40.3,3,32,9.4,0,1,162.81,0,0,0,0,0
37,2009,New,US,Web Browser,iPad,Debit Card,Shoes,190.66,0,0,2022-12-01,2022-12-18,17,Found Better Price,DHL,0,25.6,1,67,1.5,1,0,181.19,0,0,0,0,0
50,1897,Platinum,FR,Mobile App,iPad,Debit Card,Toys,281.46,1,0,2023-07-12,2023-08-04,23,Arrived Late,DHL,0,34.7,1,11,9.1,1,0,252.28,0,0,0,0,0
48,782,Bronze,US,Mobile App,Windows PC,Gift Card,Beauty,201.51,1,0,2022-10-07,2022-10-30,23,Not As Described,OnTrac,0,26.4,0,12,0.0,1,0,190.05,0,0,0,0,0
25,1998,Silver,AU,Web Browser,MacBook,Credit Card,Clothing,184.13,0,0,2023-01-08,2023-01-27,19,Gift Duplicate,OnTrac,0,29.0,7,61,11.5,1,1,183.56,0,0,0,0,0
59,108,Gold,BR,Mobile App,Android,Debit Card,Jewelry,167.22,0,1,2023-10-31,2023-11-05,5,Not As Described,USPS,0,49.2,7,52,13.5,1,1,158.41,0,0,0,0,0
69,1872,Bronze,GB,Web Browser,Android,PayPal,Sports,226.9,1,0,2022-02-05,2022-02-20,15,Too Large,USPS,0,60.3,7,55,12.7,0,1,206.14,0,0,0,0,0
19,1892,Platinum,US,Tablet App,Android,Debit Card,Grocery,732.32,1,1,2023-10-07,2023-10-09,2,Not As Described,DHL,0,0.3,6,11,54.5,3,0,699.49,0,0,0,0,2
45,2010,Gold,CA,Tablet App,iPhone,PayPal,Electronics,168.4,0,1,2023-03-25,2023-03-26,1,Not As Described,DHL,0,2.8,16,33,48.5,4,2,169.79,0,0,0,0,2
67,749,New,US,Tablet App,Windows PC,PayPal,Shoes,265.46,1,0,2022-08-09,2022-08-14,5,Not As Described,OnTrac,0,23.3,2,46,4.3,0,0,263.06,0,0,0,0,0
67,1058,Bronze,FR,Mobile App,iPhone,PayPal,Shoes,493.39,1,1,2022-11-05,2022-12-01,26,Defective/Broken,OnTrac,0,4.0,7,23,30.4,2,5,460.94,0,0,0,0,3
62,1864,New,US,Web Browser,iPhone,Debit Card,Jewelry,243.52,1,0,2022-06-09,2022-06-13,4,Arrived Late,UPS,0,58.5,4,42,9.5,1,1,229.71,0,0,0,0,0
63,81,Bronze,AU,Web Browser,iPad,Buy Now Pay Later,Electronics,183.68,0,0,2022-09-22,2022-09-23,1,Item Not Received,DHL,0,1.1,16,38,42.1,3,1,175.9,0,0,0,0,2
37,788,Bronze,US,Web Browser,Android,Credit Card,Electronics,72.89,0,1,2022-03-08,2022-03-27,19,Too Large,DHL,1,63.9,67,88,76.1,5,0,66.79,0,0,0,0,1
24,403,Gold,AU,Mobile App,iPad,Gift Card,Home & Kitchen,20.82,0,1,2022-07-19,2022-08-10,22,Arrived Late,UPS,1,68.4,78,117,66.7,3,0,19.53,0,0,0,0,1
40,983,Platinum,US,Web Browser,iPhone,Credit Card,Beauty,171.0,0,0,2023-08-10,2023-08-18,8,Changed Mind,USPS,0,18.4,0,6,0.0,0,1,166.76,0,0,0,0,0
27,860,New,US,Mobile App,Android,Credit Card,Electronics,126.26,0,0,2023-11-27,2023-12-18,21,Changed Mind,USPS,0,44.3,1,56,1.8,1,0,119.77,0,0,0,0,0
69,160,Gold,US,Tablet App,MacBook,PayPal,Clothing,104.15,0,1,2023-01-03,2023-01-08,5,Item Not Received,OnTrac,0,2.8,18,46,39.1,1,2,102.33,0,0,0,0,2
22,824,Gold,AU,Mobile App,MacBook,Credit Card,Sports,138.48,0,1,2022-11-22,2022-12-19,27,Found Better Price,UPS,0,57.8,41,78,52.6,2,2,127.03,0,0,0,0,1
66,1410,Silver,GB,Tablet App,iPhone,Credit Card,Clothing,500.25,1,0,2023-04-15,2023-04-17,2,Item Not Received,OnTrac,0,2.9,15,41,36.6,1,1,483.83,0,0,0,0,2
33,152,Silver,IN,Tablet App,Android,Credit Card,Clothing,39.06,0,0,2023-09-25,2023-10-08,13,Quality Issue,OnTrac,0,18.5,3,28,10.7,1,0,35.46,0,0,0,0,0
57,655,Platinum,US,Tablet App,iPhone,Debit Card,Clothing,35.04,0,1,2022-04-10,2022-04-11,1,Accidental Order,OnTrac,1,23.0,44,106,41.5,3,4,34.4,0,0,0,0,1
36,423,Bronze,US,Tablet App,iPad,Credit Card,Home & Kitchen,297.78,1,0,2023-03-21,2023-04-13,23,Found Better Price,UPS,0,28.5,5,70,7.1,0,0,290.14,0,0,0,0,0
46,892,Gold,BR,Mobile App,Android,Debit Card,Grocery,179.8,0,0,2022-06-25,2022-07-22,27,Too Small,FedEx,0,28.5,1,11,9.1,1,0,164.53,0,0,0,0,0
37,1171,Gold,FR,Web Browser,Android,PayPal,Jewelry,344.79,1,1,2022-08-22,2022-10-15,54,Not As Described,DHL,0,0.5,23,56,41.1,1,3,315.23,0,0,0,0,3
22,754,Platinum,FR,Mobile App,Android,Debit Card,Clothing,85.68,0,0,2023-06-11,2023-07-09,28,Too Small,OnTrac,0,70.2,1,30,3.3,1,1,83.15,1,0,0,1,0
19,1460,Bronze,US,Tablet App,Android,Debit Card,Sports,142.39,0,0,2023-11-25,2023-12-13,18,Wrong Item Sent,UPS,0,35.6,0,29,0.0,0,0,123.71,2,0,0,2,0
61,1270,Bronze,GB,Mobile App,Windows PC,Debit Card,Home & Kitchen,90.84,0,0,2022-12-13,2022-12-24,11,Changed Mind,OnTrac,0,63.1,1,24,4.2,0,1,73.57,0,0,0,0,0
62,323,Silver,DE,Web Browser,Android,PayPal,Shoes,85.59,0,1,2022-04-05,2022-05-16,41,Found Better Price,USPS,0,2.7,8,25,32.0,2,2,81.72,0,0,0,0,3
64,2327,New,CA,Tablet App,iPad,Credit Card,Home & Kitchen,51.45,0,0,2022-02-24,2022-02-25,1,Not As Described,UPS,0,71.3,5,51,9.8,1,1,46.09,0,0,0,0,0
47,1676,New,CA,Web Browser,Android,Buy Now Pay Later,Jewelry,42.68,0,0,2022-07-10,2022-07-11,1,Not As Described,DHL,0,50.9,0,13,0.0,1,0,39.84,0,0,0,0,0
48,1092,Gold,GB,Tablet App,Windows PC,PayPal,Electronics,152.56,0,0,2022-02-09,2022-02-15,6,Gift Duplicate,DHL,0,38.7,5,58,8.6,0,1,129.48,0,0,0,0,0
39,2471,Bronze,CA,Tablet App,iPhone,Debit Card,Electronics,182.93,0,0,2022-03-28,2022-04-08,11,Wrong Item Sent,DHL,0,34.7,2,25,8.0,1,1,171.29,0,0,0,0,0
59,412,Gold,US,Mobile App,MacBook,Debit Card,Home & Kitchen,272.9,1,0,2022-02-21,2022-03-05,12,Defective/Broken,USPS,0,17.6,3,26,11.5,0,1,268.26,0,0,0,0,0
65,1929,New,US,Mobile App,iPad,Credit Card,Clothing,53.91,0,0,2022-04-14,2022-05-09,25,Too Small,UPS,0,8.6,2,63,3.2,1,1,51.39,0,0,0,0,0
52,839,Gold,FR,Mobile App,Windows PC,Credit Card,Furniture,232.46,1,0,2022-03-08,2022-03-16,8,Too Large,UPS,0,68.9,1,19,5.3,0,0,230.28,0,0,0,0,0
37,783,New,IN,Tablet App,iPad,Debit Card,Sports,273.58,1,0,2022-05-31,2022-06-05,5,Defective/Broken,UPS,0,15.7,9,65,13.8,1,0,233.81,0,0,0,0,0
53,742,Gold,DE,Tablet App,Android,Gift Card,Books,169.68,0,1,2023-11-06,2023-11-19,13,Found Better Price,FedEx,1,11.4,54,105,51.4,6,1,158.07,0,0,0,0,1
35,644,Silver,US,Mobile App,iPad,Credit Card,Shoes,175.19,0,1,2022-10-01,2022-10-16,15,Arrived Late,FedEx,0,70.7,68,89,76.4,5,1,163.42,0,0,0,0,1
69,982,Bronze,US,Mobile App,MacBook,Debit Card,Clothing,298.01,1,0,2023-04-24,2023-05-02,8,Not As Described,UPS,0,45.4,6,53,11.3,1,1,293.03,0,0,0,0,0
31,2066,Silver,AU,Web Browser,MacBook,Debit Card,Beauty,68.71,0,0,2022-01-08,2022-02-07,30,Too Small,OnTrac,0,14.8,0,24,0.0,1,0,56.83,0,0,0,0,0
64,272,Gold,IN,Tablet App,Android,Debit Card,Shoes,140.03,0,0,2023-06-19,2023-07-13,24,Defective/Broken,OnTrac,0,71.5,0,60,0.0,0,0,137.57,0,0,0,0,0
25,2367,Bronze,US,Mobile App,MacBook,Gift Card,Clothing,249.03,1,0,2022-02-08,2022-02-28,20,Too Small,UPS,0,59.0,2,60,3.3,0,0,202.9,0,0,0,0,0
37,2122,Bronze,US,Tablet App,iPad,PayPal,Electronics,21.33,0,0,2022-02-03,2022-02-17,14,Changed Mind,UPS,0,6.2,3,32,9.4,0,1,18.61,0,0,0,0,0
59,131,New,US,Mobile App,Windows PC,Debit Card,Electronics,197.63,0,0,2023-09-22,2023-10-19,27,Too Small,FedEx,0,14.6,4,42,9.5,0,0,160.0,0,0,0,0,0
27,1280,Silver,US,Mobile App,Windows PC,Debit Card,Sports,70.14,0,0,2023-07-08,2023-07-31,23,Too Small,OnTrac,0,31.8,0,26,0.0,0,0,68.76,0,0,0,0,0
58,2425,New,DE,Mobile App,iPhone,Buy Now Pay Later,Electronics,173.52,0,0,2022-08-27,2022-09-19,23,Quality Issue,UPS,0,4.9,4,38,10.5,1,1,154.51,0,0,0,0,0
20,720,Bronze,IN,Mobile App,MacBook,Gift Card,Tools,179.88,0,0,2023-05-24,2023-05-25,1,Too Large,UPS,0,15.0,0,1,0.0,1,1,176.46,0,0,0,0,0
20,2132,Silver,FR,Web Browser,MacBook,Buy Now Pay Later,Clothing,747.95,1,0,2023-01-29,2023-02-03,5,Changed Mind,DHL,1,0.4,28,45,62.2,2,3,740.16,0,0,0,0,2
42,1304,Gold,US,Mobile App,iPhone,Credit Card,Sports,214.41,1,0,2023-04-18,2023-05-09,21,Arrived Late,DHL,0,59.3,5,38,13.2,0,0,209.04,0,0,0,0,0
29,1219,Silver,CA,Tablet App,iPad,Credit Card,Clothing,35.47,0,0,2022-04-13,2022-04-19,6,Too Small,USPS,0,60.0,8,63,12.7,0,1,31.51,0,0,0,0,0
69,2407,Silver,DE,Tablet App,Android,Debit Card,Home & Kitchen,246.33,1,0,2023-08-28,2023-09-13,16,Changed Mind,UPS,0,54.0,0,35,0.0,1,1,238.57,0,0,0,0,0
29,473,Gold,BR,Mobile App,iPad,Credit Card,Shoes,60.84,0,0,2022-06-29,2022-07-11,12,Too Large,USPS,0,34.7,0,17,0.0,0,1,51.02,0,0,0,0,0
52,1697,Bronze,GB,Tablet App,iPad,PayPal,Electronics,282.47,1,0,2022-07-03,2022-07-06,3,Defective/Broken,FedEx,0,11.4,5,58,8.6,0,1,276.67,0,0,0,0,0
45,2108,Gold,FR,Mobile App,Windows PC,PayPal,Grocery,82.9,0,0,2023-11-27,2023-12-17,20,Too Small,FedEx,0,47.3,31,43,72.1,1,4,76.04,0,0,0,0,1
41,230,Platinum,US,Web Browser,MacBook,Buy Now Pay Later,Toys,738.26,1,1,2022-12-20,2022-12-25,5,Item Not Received,DHL,0,1.8,12,29,41.4,1,4,704.87,0,0,0,0,2
68,1306,Bronze,US,Tablet App,Android,PayPal,Clothing,148.01,0,0,2022-01-20,2022-02-15,26,Wrong Item Sent,DHL,0,68.8,8,64,12.5,0,0,131.94,0,0,0,0,0
35,1655,Bronze,GB,Web Browser,MacBook,Buy Now Pay Later,Toys,181.42,0,0,2022-07-31,2022-08-01,1,Defective/Broken,OnTrac,0,55.9,1,20,5.0,1,0,163.28,0,0,0,0,0
44,1425,Gold,US,Web Browser,iPad,Gift Card,Clothing,206.03,1,0,2023-01-21,2023-01-25,4,Wrong Item Sent,UPS,0,31.9,0,4,0.0,0,0,169.36,0,0,0,0,0
21,2154,Bronze,FR,Web Browser,iPad,Gift Card,Home & Kitchen,295.42,1,0,2023-08-21,2023-09-06,16,Arrived Late,UPS,0,71.5,8,65,12.3,1,0,255.56,0,0,0,0,0
27,293,Silver,US,Tablet App,MacBook,Debit Card,Electronics,147.62,0,0,2022-01-10,2022-01-30,20,Not As Described,OnTrac,0,62.2,2,79,2.5,1,0,119.05,0,0,0,0,0
40,929,New,BR,Mobile App,MacBook,Debit Card,Sports,83.66,0,0,2022-10-15,2022-10-17,2,Quality Issue,DHL,0,36.2,94,120,78.3,1,0,82.99,1,0,0,1,1
39,1659,New,US,Web Browser,Windows PC,PayPal,Shoes,187.69,0,0,2022-06-24,2022-07-05,11,Quality Issue,DHL,0,68.1,4,73,5.5,1,0,183.19,0,0,0,0,0
27,2101,Gold,DE,Mobile App,Android,Debit Card,Clothing,154.73,0,1,2023-11-17,2023-12-11,24,Changed Mind,FedEx,0,56.5,5,62,8.1,1,1,131.57,0,0,0,0,0
22,850,New,AU,Tablet App,Windows PC,Credit Card,Sports,209.94,1,0,2022-09-11,2022-10-03,22,Not As Described,USPS,0,34.4,1,14,7.1,0,1,181.58,0,0,0,0,0
